,Name,Description,Date,Time,Location,Price,URL
59,Wicked (Day 1,"Time Out says
Forget Dorothy and her ruby slippers—head to Oz for the story of Elphaba and Glinda. Follow the Wicked cast down a different yellow brick road for a beautiful tale of friendship, love and courage. The ever “Popular” show returns to the Pantages to expose the back story of the Wicked Witch of the West and Glinda the Good. You don’t even have to paint your skin green, just belt out “Defying Gravity” and “Something Bad” to fit in here. Wicked and its “Wonderful” set will inevitably win over your heart, and change your perspective on Emerald City “For Good.”",2024-12-04T19:30:00-08:00,2024-12-04T19:30:00-08:00,Pantages Theatre,,https://www.timeout.com/los-angeles/theater/wicked
60,Wicked (Day 2,"Time Out says
Forget Dorothy and her ruby slippers—head to Oz for the story of Elphaba and Glinda. Follow the Wicked cast down a different yellow brick road for a beautiful tale of friendship, love and courage. The ever “Popular” show returns to the Pantages to expose the back story of the Wicked Witch of the West and Glinda the Good. You don’t even have to paint your skin green, just belt out “Defying Gravity” and “Something Bad” to fit in here. Wicked and its “Wonderful” set will inevitably win over your heart, and change your perspective on Emerald City “For Good.”",2024-12-05T14:00:00-08:00,2024-12-05T14:00:00-08:00,Pantages Theatre,,https://www.timeout.com/los-angeles/theater/wicked
61,Wicked (Day 3,"Time Out says
Forget Dorothy and her ruby slippers—head to Oz for the story of Elphaba and Glinda. Follow the Wicked cast down a different yellow brick road for a beautiful tale of friendship, love and courage. The ever “Popular” show returns to the Pantages to expose the back story of the Wicked Witch of the West and Glinda the Good. You don’t even have to paint your skin green, just belt out “Defying Gravity” and “Something Bad” to fit in here. Wicked and its “Wonderful” set will inevitably win over your heart, and change your perspective on Emerald City “For Good.”",2024-12-06T20:00:00-08:00,2024-12-06T20:00:00-08:00,Pantages Theatre,,https://www.timeout.com/los-angeles/theater/wicked
62,Wicked (Day 4,"Time Out says
Forget Dorothy and her ruby slippers—head to Oz for the story of Elphaba and Glinda. Follow the Wicked cast down a different yellow brick road for a beautiful tale of friendship, love and courage. The ever “Popular” show returns to the Pantages to expose the back story of the Wicked Witch of the West and Glinda the Good. You don’t even have to paint your skin green, just belt out “Defying Gravity” and “Something Bad” to fit in here. Wicked and its “Wonderful” set will inevitably win over your heart, and change your perspective on Emerald City “For Good.”",2024-12-07T14:00:00-08:00,2024-12-07T14:00:00-08:00,Pantages Theatre,,https://www.timeout.com/los-angeles/theater/wicked
63,Wicked (Day 5,"Time Out says
Forget Dorothy and her ruby slippers—head to Oz for the story of Elphaba and Glinda. Follow the Wicked cast down a different yellow brick road for a beautiful tale of friendship, love and courage. The ever “Popular” show returns to the Pantages to expose the back story of the Wicked Witch of the West and Glinda the Good. You don’t even have to paint your skin green, just belt out “Defying Gravity” and “Something Bad” to fit in here. Wicked and its “Wonderful” set will inevitably win over your heart, and change your perspective on Emerald City “For Good.”",2024-12-08T13:00:00-08:00,2024-12-08T13:00:00-08:00,Pantages Theatre,,https://www.timeout.com/los-angeles/theater/wicked
64,Wicked (Day 6,"Time Out says
Forget Dorothy and her ruby slippers—head to Oz for the story of Elphaba and Glinda. Follow the Wicked cast down a different yellow brick road for a beautiful tale of friendship, love and courage. The ever “Popular” show returns to the Pantages to expose the back story of the Wicked Witch of the West and Glinda the Good. You don’t even have to paint your skin green, just belt out “Defying Gravity” and “Something Bad” to fit in here. Wicked and its “Wonderful” set will inevitably win over your heart, and change your perspective on Emerald City “For Good.”",2024-12-10T19:30:00-08:00,2024-12-10T19:30:00-08:00,Pantages Theatre,,https://www.timeout.com/los-angeles/theater/wicked
65,Wicked (Day 7,"Time Out says
Forget Dorothy and her ruby slippers—head to Oz for the story of Elphaba and Glinda. Follow the Wicked cast down a different yellow brick road for a beautiful tale of friendship, love and courage. The ever “Popular” show returns to the Pantages to expose the back story of the Wicked Witch of the West and Glinda the Good. You don’t even have to paint your skin green, just belt out “Defying Gravity” and “Something Bad” to fit in here. Wicked and its “Wonderful” set will inevitably win over your heart, and change your perspective on Emerald City “For Good.”",2024-12-11T19:30:00-08:00,2024-12-11T19:30:00-08:00,Pantages Theatre,,https://www.timeout.com/los-angeles/theater/wicked
66,L A Story (Day 1,"Time Out says
Inspired by Steve Martin’s satirical City of Angels comedy—and blessed by the legend himself—“L.A. Story” will bring a group show about L.A.’s enchantments to Hauser & Wirth’s West Hollywood gallery. Though not a one-to-one response to the surreal 1991 film, the exhibition will have plenty of after-the-fact homages to key locations and scenes, including swimming pools (David Hockney, Eric Fischl and Calida Rawles), the coastline (Florian Maier-Aichen), the cityscape (Mark Bradford), major streets (Ed Ruscha) and Hollywood shootouts (Vija Celmin).
“I’m thrilled that L.A. Story is the focus of so many wonderful artists and a wonderful gallery, Hauser & Wirth, which is just across the street from the Troubadour, where I first stepped foot on Santa Monica Boulevard, which began my L.A. sojourn,” said Martin in a statement. This actually isn’t his first crossover with the L.A. art world: In 2015, he curated a show of landscape paintings by Lawren Harris at the Hammer.",2024-09-12T11:00:00-07:00,2024-09-12T11:00:00-07:00,Hauser & Wirth West Hollywood,Free,https://www.timeout.com/los-angeles/art/l-a-story
67,L A Story (Day 2,"Time Out says
Inspired by Steve Martin’s satirical City of Angels comedy—and blessed by the legend himself—“L.A. Story” will bring a group show about L.A.’s enchantments to Hauser & Wirth’s West Hollywood gallery. Though not a one-to-one response to the surreal 1991 film, the exhibition will have plenty of after-the-fact homages to key locations and scenes, including swimming pools (David Hockney, Eric Fischl and Calida Rawles), the coastline (Florian Maier-Aichen), the cityscape (Mark Bradford), major streets (Ed Ruscha) and Hollywood shootouts (Vija Celmin).
“I’m thrilled that L.A. Story is the focus of so many wonderful artists and a wonderful gallery, Hauser & Wirth, which is just across the street from the Troubadour, where I first stepped foot on Santa Monica Boulevard, which began my L.A. sojourn,” said Martin in a statement. This actually isn’t his first crossover with the L.A. art world: In 2015, he curated a show of landscape paintings by Lawren Harris at the Hammer.",2024-09-13T11:00:00-07:00,2024-09-13T11:00:00-07:00,Hauser & Wirth West Hollywood,Free,https://www.timeout.com/los-angeles/art/l-a-story
68,L A Story (Day 3,"Time Out says
Inspired by Steve Martin’s satirical City of Angels comedy—and blessed by the legend himself—“L.A. Story” will bring a group show about L.A.’s enchantments to Hauser & Wirth’s West Hollywood gallery. Though not a one-to-one response to the surreal 1991 film, the exhibition will have plenty of after-the-fact homages to key locations and scenes, including swimming pools (David Hockney, Eric Fischl and Calida Rawles), the coastline (Florian Maier-Aichen), the cityscape (Mark Bradford), major streets (Ed Ruscha) and Hollywood shootouts (Vija Celmin).
“I’m thrilled that L.A. Story is the focus of so many wonderful artists and a wonderful gallery, Hauser & Wirth, which is just across the street from the Troubadour, where I first stepped foot on Santa Monica Boulevard, which began my L.A. sojourn,” said Martin in a statement. This actually isn’t his first crossover with the L.A. art world: In 2015, he curated a show of landscape paintings by Lawren Harris at the Hammer.",2024-09-14T11:00:00-07:00,2024-09-14T11:00:00-07:00,Hauser & Wirth West Hollywood,Free,https://www.timeout.com/los-angeles/art/l-a-story
69,L A Story (Day 4,"Time Out says
Inspired by Steve Martin’s satirical City of Angels comedy—and blessed by the legend himself—“L.A. Story” will bring a group show about L.A.’s enchantments to Hauser & Wirth’s West Hollywood gallery. Though not a one-to-one response to the surreal 1991 film, the exhibition will have plenty of after-the-fact homages to key locations and scenes, including swimming pools (David Hockney, Eric Fischl and Calida Rawles), the coastline (Florian Maier-Aichen), the cityscape (Mark Bradford), major streets (Ed Ruscha) and Hollywood shootouts (Vija Celmin).
“I’m thrilled that L.A. Story is the focus of so many wonderful artists and a wonderful gallery, Hauser & Wirth, which is just across the street from the Troubadour, where I first stepped foot on Santa Monica Boulevard, which began my L.A. sojourn,” said Martin in a statement. This actually isn’t his first crossover with the L.A. art world: In 2015, he curated a show of landscape paintings by Lawren Harris at the Hammer.",2024-09-17T11:00:00-07:00,2024-09-17T11:00:00-07:00,Hauser & Wirth West Hollywood,Free,https://www.timeout.com/los-angeles/art/l-a-story
70,L A Story (Day 5,"Time Out says
Inspired by Steve Martin’s satirical City of Angels comedy—and blessed by the legend himself—“L.A. Story” will bring a group show about L.A.’s enchantments to Hauser & Wirth’s West Hollywood gallery. Though not a one-to-one response to the surreal 1991 film, the exhibition will have plenty of after-the-fact homages to key locations and scenes, including swimming pools (David Hockney, Eric Fischl and Calida Rawles), the coastline (Florian Maier-Aichen), the cityscape (Mark Bradford), major streets (Ed Ruscha) and Hollywood shootouts (Vija Celmin).
“I’m thrilled that L.A. Story is the focus of so many wonderful artists and a wonderful gallery, Hauser & Wirth, which is just across the street from the Troubadour, where I first stepped foot on Santa Monica Boulevard, which began my L.A. sojourn,” said Martin in a statement. This actually isn’t his first crossover with the L.A. art world: In 2015, he curated a show of landscape paintings by Lawren Harris at the Hammer.",2024-09-18T11:00:00-07:00,2024-09-18T11:00:00-07:00,Hauser & Wirth West Hollywood,Free,https://www.timeout.com/los-angeles/art/l-a-story
71,L A Story (Day 6,"Time Out says
Inspired by Steve Martin’s satirical City of Angels comedy—and blessed by the legend himself—“L.A. Story” will bring a group show about L.A.’s enchantments to Hauser & Wirth’s West Hollywood gallery. Though not a one-to-one response to the surreal 1991 film, the exhibition will have plenty of after-the-fact homages to key locations and scenes, including swimming pools (David Hockney, Eric Fischl and Calida Rawles), the coastline (Florian Maier-Aichen), the cityscape (Mark Bradford), major streets (Ed Ruscha) and Hollywood shootouts (Vija Celmin).
“I’m thrilled that L.A. Story is the focus of so many wonderful artists and a wonderful gallery, Hauser & Wirth, which is just across the street from the Troubadour, where I first stepped foot on Santa Monica Boulevard, which began my L.A. sojourn,” said Martin in a statement. This actually isn’t his first crossover with the L.A. art world: In 2015, he curated a show of landscape paintings by Lawren Harris at the Hammer.",2024-09-19T11:00:00-07:00,2024-09-19T11:00:00-07:00,Hauser & Wirth West Hollywood,Free,https://www.timeout.com/los-angeles/art/l-a-story
